"accession","biosample_acc","length","genome_region","host","country","isolation","collection_date","release_date","name"
"AYA83049","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83050","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83051","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83052","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83053","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83054","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83055","","2212","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83056","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83057","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83058","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83059","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83060","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83061","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83062","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83063","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83064","","2212","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4025"
"AYA83065","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83066","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83067","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83068","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83069","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83070","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83071","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83072","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83073","","2212","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4027"
"AYA83074","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83075","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83076","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83077","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83078","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83079","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83080","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83081","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83082","","2212","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4029"
"AYA83083","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83084","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83085","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83086","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83087","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83088","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83089","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83090","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83091","","2212","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4030"
"AYA83092","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83093","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83094","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83095","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83096","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83097","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83098","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83099","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83100","","2212","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4041"
"AYA83101","","739","NP","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83102","","340","vp35","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83103","","326","vp40","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83104","","676","GP-Spike","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83105","","364","GP-Small","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83106","","297","GP-Second","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83107","","288","vp30","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83108","","251","vp24","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83109","","2212","L","","Sierra Leone","","2014/11/28","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4055"
"AYA83110","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83111","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83112","","326","vp40","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83113","","676","GP-Spike","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83114","","364","GP-Small","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83115","","297","GP-Second","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83116","","288","vp30","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83117","","251","vp24","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83118","","2124","L","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4064"
"AYA83119","","739","NP","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83120","","340","vp35","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83121","","326","vp40","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83122","","676","GP-Spike","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83123","","364","GP-Small","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83124","","297","GP-Second","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83125","","288","vp30","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83126","","251","vp24","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83127","","2212","L","","Sierra Leone","","2014/11/30","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4072"
"AYA83128","","739","NP","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83129","","340","vp35","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83130","","326","vp40","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83131","","676","GP-Spike","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83132","","364","GP-Small","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83133","","297","GP-Second","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83134","","288","vp30","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83135","","251","vp24","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83136","","2212","L","","Sierra Leone","","2014/12/01","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4113"
"AYA83137","","739","NP","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83138","","340","vp35","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83139","","326","vp40","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83140","","676","GP-Spike","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83141","","364","GP-Small","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83142","","297","GP-Second","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83143","","288","vp30","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83144","","251","vp24","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83145","","2212","L","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4122"
"AYA83146","","739","NP","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83147","","340","vp35","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83148","","326","vp40","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83149","","676","GP-Spike","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83150","","364","GP-Small","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83151","","297","GP-Second","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83152","","288","vp30","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83153","","251","vp24","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83154","","2212","L","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4125"
"AYA83155","","739","NP","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83156","","340","vp35","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83157","","313","vp40","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83158","","676","GP-Spike","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83159","","364","GP-Small","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83160","","297","GP-Second","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83161","","288","vp30","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83162","","198","vp24","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83163","","2105","L","","Sierra Leone","","2014/12/02","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4167"
"AYA83164","","739","NP","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83165","","340","vp35","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83166","","326","vp40","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83167","","676","GP-Spike","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83168","","364","GP-Small","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83169","","297","GP-Second","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83170","","288","vp30","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83171","","251","vp24","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83172","","2212","L","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4279"
"AYA83173","","739","NP","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83174","","340","vp35","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83175","","326","vp40","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83176","","676","GP-Spike","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83177","","364","GP-Small","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83178","","297","GP-Second","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83179","","288","vp30","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83180","","251","vp24","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83181","","2212","L","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4325"
"AYA83182","","739","NP","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83183","","321","vp35","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83184","","249","vp40","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83185","","676","GP-Spike","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83186","","364","GP-Small","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83187","","297","GP-Second","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83188","","288","vp30","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83189","","251","vp24","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83190","","2212","L","","Sierra Leone","","2014/12/05","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4329"
"AYA83191","","739","NP","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83192","","340","vp35","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83193","","326","vp40","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83194","","676","GP-Spike","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83195","","364","GP-Small","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83196","","297","GP-Second","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83197","","288","vp30","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83198","","251","vp24","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83199","","2212","L","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4356"
"AYA83200","","739","NP","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83201","","340","vp35","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83202","","326","vp40","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83203","","676","GP-Spike","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83204","","364","GP-Small","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83205","","297","GP-Second","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83206","","288","vp30","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83207","","251","vp24","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
"AYA83208","","2212","L","","Sierra Leone","","2014/12/06","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4361"
